HORODATE;SOUS_PROFIL;CATEGORIE;COEFFICIENT_PREPARE;COEFFICIENT_AJUSTE;COEFFICIENT_DYNAMIQUE;INDIC_DISPERS_POIDS_DYN;INDIC_PRECISION_DYN
2024-07-23T06:00:00+02:00;RES1_BASE;Residentiel;0.5791;0.5791;0.541766566;100;100
2024-07-23T07:30:00+02:00;RES1_BASE;Residentiel;0.827;0.827;0.673721646;100;100
2024-07-23T09:00:00+02:00;RES1_BASE;Residentiel;0.9027;0.9027;0.761595037;100;100
2024-07-23T18:00:00+02:00;RES1_BASE;Residentiel;0.9888;0.9888;0.895690437;100;100
2024-07-23T19:00:00+02:00;RES1_BASE;Residentiel;1.1488;1.1488;1.052968948;100;100
2024-07-23T20:30:00+02:00;RES1_BASE;Residentiel;1.1798;1.1798;1.055572932;100;100
2024-07-23T23:00:00+02:00;RES1_BASE;Residentiel;0.8778;0.8778;0.792849609;100;100
2024-07-24T02:30:00+02:00;RES1_BASE;Residentiel;0.5391;0.5391;0.515961772;100;100
2024-07-24T03:30:00+02:00;RES1_BASE;Residentiel;0.5193;0.5193;0.496420501;100;100
2024-07-24T06:30:00+02:00;RES1_BASE;Residentiel;0.6411;0.6411;0.572825444;100;100
2024-07-24T07:30:00+02:00;RES1_BASE;Residentiel;0.8182;0.8182;0.674805067;100;100
2024-07-24T14:00:00+02:00;RES1_BASE;Residentiel;0.9521;0.9521;0.860083656;100;100
2024-07-25T07:00:00+02:00;RES1_BASE;Residentiel;0.7305;0.7305;0.623380655;100;100
2024-07-25T13:30:00+02:00;RES1_BASE;Residentiel;1.0076;1.0076;0.879804536;100;100
2024-07-25T23:30:00+02:00;RES1_BASE;Residentiel;0.775;0.775;0.727801802;100;100
2024-07-26T00:00:00+02:00;RES1_BASE;Residentiel;0.7044;0.7044;0.671080171;100;100
2024-07-26T00:30:00+02:00;RES1_BASE;Residentiel;0.6383;0.6383;0.628569425;100;100
2024-07-26T19:30:00+02:00;RES1_BASE;Residentiel;1.1488;1.1488;1.074981625;100;100
2024-07-26T23:00:00+02:00;RES1_BASE;Residentiel;0.8906;0.8906;0.8210846;100;100
2024-07-27T00:00:00+02:00;RES1_BASE;Residentiel;0.7334;0.7334;0.710723934;100;100
2024-07-27T05:00:00+02:00;RES1_BASE;Residentiel;0.5232;0.5232;0.504968237;100;100
2024-07-27T07:30:00+02:00;RES1_BASE;Residentiel;0.7213;0.7213;0.64447206;100;100
2024-07-28T01:00:00+02:00;RES1_BASE;Residentiel;0.6242;0.6242;0.602910118;100;100
2024-07-28T12:30:00+02:00;RES1_BASE;Residentiel;1.1647;1.1647;1.105893939;100;100
2024-07-28T18:00:00+02:00;RES1_BASE;Residentiel;0.9668;0.9668;0.945255402;100;100
2024-07-29T03:30:00+02:00;RES1_BASE;Residentiel;0.5109;0.5109;0.511436085;100;100
2024-07-29T04:00:00+02:00;RES1_BASE;Residentiel;0.5109;0.5109;0.502225966;100;100
2024-07-30T01:30:00+02:00;RES1_BASE;Residentiel;0.5647;0.5647;0.605861933;100;100
2024-07-30T13:30:00+02:00;RES1_BASE;Residentiel;1.01;1.01;0.972477679;100;100
2024-07-30T19:00:00+02:00;RES1_BASE;Residentiel;1.1473;1.1473;1.158128683;100;100
2024-07-30T21:00:00+02:00;RES1_BASE;Residentiel;1.1714;1.1714;1.123419642;100;100
2024-07-31T02:00:00+02:00;RES1_BASE;Residentiel;0.5529;0.5529;0.614539248;100;100
2024-07-31T04:00:00+02:00;RES1_BASE;Residentiel;0.5142;0.5142;0.5636982;100;100
2024-07-31T06:30:00+02:00;RES1_BASE;Residentiel;0.632;0.632;0.625924588;100;100
2024-07-31T08:30:00+02:00;RES1_BASE;Residentiel;0.8865;0.8865;0.784836584;100;100
2024-07-31T09:00:00+02:00;RES1_BASE;Residentiel;0.9029;0.9029;0.807286237;100;100
2024-07-31T12:30:00+02:00;RES1_BASE;Residentiel;1.0886;1.0886;1.053044396;100;100
2024-07-01T04:00:00+02:00;RES1_BASE;Residentiel;0.5089;0.5089;0.467265173;100;100
2024-07-01T05:30:00+02:00;RES1_BASE;Residentiel;0.5443;0.5443;0.492647004;100;100
2024-07-02T00:00:00+02:00;RES1_BASE;Residentiel;0.6842;0.6842;0.633810132;100;100
2024-07-02T02:00:00+02:00;RES1_BASE;Residentiel;0.5258;0.5258;0.498718192;100;100
2024-07-02T03:00:00+02:00;RES1_BASE;Residentiel;0.5181;0.5181;0.473477363;100;100
2024-07-02T07:00:00+02:00;RES1_BASE;Residentiel;0.7844;0.7844;0.648886149;100;100
2024-07-02T08:30:00+02:00;RES1_BASE;Residentiel;0.8991;0.8991;0.731511415;100;100
2024-07-02T10:00:00+02:00;RES1_BASE;Residentiel;0.9;0.9;0.74605536;100;100
2024-07-02T12:30:00+02:00;RES1_BASE;Residentiel;1.0712;1.0712;0.904310386;100;100
2024-07-02T19:00:00+02:00;RES1_BASE;Residentiel;1.1723;1.1723;1.07419332;100;100
2024-07-03T07:00:00+02:00;RES1_BASE;Residentiel;0.7413;0.7413;0.622456751;100;100
2024-07-03T08:30:00+02:00;RES1_BASE;Residentiel;0.9308;0.9308;0.739983942;100;100
2024-07-03T14:00:00+02:00;RES1_BASE;Residentiel;0.9472;0.9472;0.821894664;100;100
2024-07-03T16:00:00+02:00;RES1_BASE;Residentiel;0.8668;0.8668;0.769164889;100;100
2024-07-03T17:30:00+02:00;RES1_BASE;Residentiel;0.9316;0.9316;0.830102203;100;100
2024-07-03T20:30:00+02:00;RES1_BASE;Residentiel;1.1903;1.1903;1.029340589;100;100
2024-07-04T08:00:00+02:00;RES1_BASE;Residentiel;0.9263;0.9263;0.733218907;100;100
2024-07-04T14:30:00+02:00;RES1_BASE;Residentiel;0.8935;0.8935;0.753059477;100;100
2024-07-04T15:30:00+02:00;RES1_BASE;Residentiel;0.8538;0.8538;0.73421931;100;100
2024-07-04T21:00:00+02:00;RES1_BASE;Residentiel;1.1913;1.1913;0.997100506;100;100
2024-07-04T23:00:00+02:00;RES1_BASE;Residentiel;0.8814;0.8814;0.761008661;100;100
2024-07-05T03:30:00+02:00;RES1_BASE;Residentiel;0.5206;0.5206;0.471762871;100;100
2024-07-05T07:00:00+02:00;RES1_BASE;Residentiel;0.7873;0.7873;0.644414648;100;100
2024-07-05T08:30:00+02:00;RES1_BASE;Residentiel;0.9237;0.9237;0.771602812;100;100
2024-07-05T14:30:00+02:00;RES1_BASE;Residentiel;0.9436;0.9436;0.805029885;100;100
2024-07-05T17:00:00+02:00;RES1_BASE;Residentiel;0.8987;0.8987;0.789205093;100;100
2024-07-05T19:00:00+02:00;RES1_BASE;Residentiel;1.1335;1.1335;1.021718109;100;100
2024-07-05T20:30:00+02:00;RES1_BASE;Residentiel;1.162;1.162;1.003920307;100;100
2024-07-06T07:00:00+02:00;RES1_BASE;Residentiel;0.664;0.664;0.580528175;100;100
2024-07-06T12:30:00+02:00;RES1_BASE;Residentiel;1.1778;1.1778;1.061048987;100;100
2024-07-06T14:30:00+02:00;RES1_BASE;Residentiel;1.01;1.01;0.888173872;100;100
2024-07-06T15:30:00+02:00;RES1_BASE;Residentiel;0.9489;0.9489;0.833754611;100;100
2024-07-06T17:00:00+02:00;RES1_BASE;Residentiel;0.9131;0.9131;0.824860742;100;100
2024-07-06T21:00:00+02:00;RES1_BASE;Residentiel;1.0817;1.0817;0.961530999;100;100
2024-07-06T22:30:00+02:00;RES1_BASE;Residentiel;0.969;0.969;0.807129424;100;100
2024-07-07T06:00:00+02:00;RES1_BASE;Residentiel;0.5384;0.5384;0.488339752;100;100
2024-07-08T01:00:00+02:00;RES1_BASE;Residentiel;0.5891;0.5891;0.546815092;100;100
2024-07-08T04:00:00+02:00;RES1_BASE;Residentiel;0.5171;0.5171;0.459247445;100;100
2024-07-08T08:00:00+02:00;RES1_BASE;Residentiel;0.9143;0.9143;0.721598222;100;100
2024-07-08T11:30:00+02:00;RES1_BASE;Residentiel;1.1276;1.1276;0.895847263;100;100
2024-07-08T12:30:00+02:00;RES1_BASE;Residentiel;1.1107;1.1107;0.941722689;100;100
2024-07-08T13:00:00+02:00;RES1_BASE;Residentiel;1.0787;1.0787;0.90582153;100;100
2024-07-08T16:00:00+02:00;RES1_BASE;Residentiel;0.8815;0.8815;0.762571158;100;100
2024-07-08T19:30:00+02:00;RES1_BASE;Residentiel;1.2769;1.2769;1.106478048;100;100
2024-07-08T20:30:00+02:00;RES1_BASE;Residentiel;1.2271;1.2271;1.059579598;100;100
2024-07-08T23:30:00+02:00;RES1_BASE;Residentiel;0.7731;0.7731;0.691761579;100;100
2024-07-09T04:30:00+02:00;RES1_BASE;Residentiel;0.5128;0.5128;0.467246485;100;100
2024-07-09T12:00:00+02:00;RES1_BASE;Residentiel;1.1179;1.1179;0.947028011;100;100
2024-07-09T13:00:00+02:00;RES1_BASE;Residentiel;1.0506;1.0506;0.896484643;100;100
2024-07-09T14:00:00+02:00;RES1_BASE;Residentiel;0.9496;0.9496;0.820213788;100;100
2024-07-09T15:30:00+02:00;RES1_BASE;Residentiel;0.8728;0.8728;0.767857256;100;100
2024-07-09T19:30:00+02:00;RES1_BASE;Residentiel;1.2405;1.2405;1.11669042;100;100
2024-07-09T23:00:00+02:00;RES1_BASE;Residentiel;0.8805;0.8805;0.784839615;100;100
2024-07-10T00:30:00+02:00;RES1_BASE;Residentiel;0.6271;0.6271;0.601732341;100;100
2024-07-10T04:00:00+02:00;RES1_BASE;Residentiel;0.5055;0.5055;0.478818332;100;100
2024-07-10T07:00:00+02:00;RES1_BASE;Residentiel;0.74;0.74;0.621773563;100;100
2024-07-10T12:30:00+02:00;RES1_BASE;Residentiel;1.1047;1.1047;0.91955429;100;100
2024-07-10T14:30:00+02:00;RES1_BASE;Residentiel;0.9198;0.9198;0.817588598;100;100
2024-07-10T15:00:00+02:00;RES1_BASE;Residentiel;0.9006;0.9006;0.802756571;100;100
2024-07-10T15:30:00+02:00;RES1_BASE;Residentiel;0.8763;0.8763;0.787777237;100;100
2024-07-10T16:30:00+02:00;RES1_BASE;Residentiel;0.8729;0.8729;0.792806215;100;100
2024-07-10T18:30:00+02:00;RES1_BASE;Residentiel;1.083;1.083;0.997860359;100;100
2024-07-10T19:30:00+02:00;RES1_BASE;Residentiel;1.2272;1.2272;1.11581063;100;100
2024-07-10T21:30:00+02:00;RES1_BASE;Residentiel;1.1482;1.1482;0.985629026;100;100
2024-07-11T12:00:00+02:00;RES1_BASE;Residentiel;1.1013;1.1013;0.943687556;100;100
2024-07-12T04:00:00+02:00;RES1_BASE;Residentiel;0.5176;0.5176;0.497507085;100;100
2024-07-12T05:00:00+02:00;RES1_BASE;Residentiel;0.5254;0.5254;0.489215813;100;100
2024-07-12T11:00:00+02:00;RES1_BASE;Residentiel;1.005;1.005;0.850195102;100;100
2024-07-12T14:30:00+02:00;RES1_BASE;Residentiel;0.9497;0.9497;0.840561984;100;100
2024-07-12T16:30:00+02:00;RES1_BASE;Residentiel;0.884;0.884;0.812925385;100;100
2024-07-12T17:00:00+02:00;RES1_BASE;Residentiel;0.9013;0.9013;0.819587005;100;100
2024-07-12T22:30:00+02:00;RES1_BASE;Residentiel;0.9972;0.9972;0.834837292;100;100
2024-07-13T00:00:00+02:00;RES1_BASE;Residentiel;0.7245;0.7245;0.657616999;100;100
2024-07-13T01:00:00+02:00;RES1_BASE;Residentiel;0.5978;0.5978;0.57597105;100;100
2024-07-13T01:30:00+02:00;RES1_BASE;Residentiel;0.5787;0.5787;0.540458639;100;100
2024-07-13T07:00:00+02:00;RES1_BASE;Residentiel;0.6542;0.6542;0.570019837;100;100
2024-07-13T08:00:00+02:00;RES1_BASE;Residentiel;0.8199;0.8199;0.696950472;100;100
2024-07-13T10:30:00+02:00;RES1_BASE;Residentiel;1.0368;1.0368;0.881142527;100;100
2024-07-13T14:00:00+02:00;RES1_BASE;Residentiel;1.0351;1.0351;0.890067908;100;100
2024-07-13T16:30:00+02:00;RES1_BASE;Residentiel;0.9093;0.9093;0.820161567;100;100
2024-07-13T22:30:00+02:00;RES1_BASE;Residentiel;0.9639;0.9639;0.78793641;100;100
2024-07-14T02:30:00+02:00;RES1_BASE;Residentiel;0.5603;0.5603;0.499852729;100;100
2024-07-14T07:30:00+02:00;RES1_BASE;Residentiel;0.692;0.692;0.592249222;100;100
2024-07-14T10:00:00+02:00;RES1_BASE;Residentiel;1.0833;1.0833;0.918404908;100;100
2024-07-14T11:30:00+02:00;RES1_BASE;Residentiel;1.2479;1.2479;1.082932953;100;100
2024-07-14T20:30:00+02:00;RES1_BASE;Residentiel;1.1429;1.1429;0.998982801;100;100
2024-07-15T03:00:00+02:00;RES1_BASE;Residentiel;0.522;0.522;0.488010075;100;100
2024-07-15T06:00:00+02:00;RES1_BASE;Residentiel;0.592;0.592;0.52280927;100;100
2024-07-15T10:00:00+02:00;RES1_BASE;Residentiel;0.9757;0.9757;0.801661842;100;100
2024-07-15T12:00:00+02:00;RES1_BASE;Residentiel;1.1315;1.1315;0.977417665;100;100
2024-07-15T15:00:00+02:00;RES1_BASE;Residentiel;0.91;0.91;0.79677159;100;100
2024-07-15T15:30:00+02:00;RES1_BASE;Residentiel;0.8925;0.8925;0.796147123;100;100
2024-07-15T16:00:00+02:00;RES1_BASE;Residentiel;0.8732;0.8732;0.793510013;100;100
2024-07-15T20:30:00+02:00;RES1_BASE;Residentiel;1.2007;1.2007;1.049661583;100;100
2024-07-15T22:30:00+02:00;RES1_BASE;Residentiel;0.994;0.994;0.860053773;100;100
2024-07-16T05:00:00+02:00;RES1_BASE;Residentiel;0.5342;0.5342;0.485642856;100;100
2024-07-16T07:30:00+02:00;RES1_BASE;Residentiel;0.8559;0.8559;0.658610648;100;100
2024-07-16T13:00:00+02:00;RES1_BASE;Residentiel;1.057;1.057;0.897984642;100;100
2024-07-16T21:00:00+02:00;RES1_BASE;Residentiel;1.1836;1.1836;1.006102169;100;100
2024-07-17T00:30:00+02:00;RES1_BASE;Residentiel;0.636;0.636;0.588989867;100;100
2024-07-17T02:00:00+02:00;RES1_BASE;Residentiel;0.55;0.55;0.508038876;100;100
2024-07-17T09:30:00+02:00;RES1_BASE;Residentiel;0.9392;0.9392;0.772967191;100;100
2024-07-17T14:00:00+02:00;RES1_BASE;Residentiel;0.9575;0.9575;0.825490206;100;100
2024-07-17T19:00:00+02:00;RES1_BASE;Residentiel;1.173;1.173;1.039616366;100;100
2024-07-17T22:30:00+02:00;RES1_BASE;Residentiel;0.9888;0.9888;0.852505879;100;100
2024-07-18T06:00:00+02:00;RES1_BASE;Residentiel;0.5967;0.5967;0.531846384;100;100
2024-07-18T08:00:00+02:00;RES1_BASE;Residentiel;0.8964;0.8964;0.720603024;100;100
2024-07-18T14:00:00+02:00;RES1_BASE;Residentiel;0.9454;0.9454;0.84810976;100;100
2024-07-18T14:30:00+02:00;RES1_BASE;Residentiel;0.905;0.905;0.817047406;100;100
2024-07-18T15:30:00+02:00;RES1_BASE;Residentiel;0.8611;0.8611;0.800402911;100;100
2024-07-19T06:00:00+02:00;RES1_BASE;Residentiel;0.587;0.587;0.552187538;100;100
2024-07-19T07:00:00+02:00;RES1_BASE;Residentiel;0.7594;0.7594;0.639867971;100;100
2024-07-19T16:00:00+02:00;RES1_BASE;Residentiel;0.8869;0.8869;0.853228852;100;100
2024-07-19T17:00:00+02:00;RES1_BASE;Residentiel;0.8964;0.8964;0.870416234;100;100
2024-07-19T21:00:00+02:00;RES1_BASE;Residentiel;1.1429;1.1429;0.999973177;100;100
2024-07-20T01:00:00+02:00;RES1_BASE;Residentiel;0.6038;0.6038;0.629780543;100;100
2024-07-20T02:30:00+02:00;RES1_BASE;Residentiel;0.5405;0.5405;0.556176877;100;100
2024-07-20T08:00:00+02:00;RES1_BASE;Residentiel;0.8117;0.8117;0.721024491;100;100
2024-07-20T14:30:00+02:00;RES1_BASE;Residentiel;0.9953;0.9953;0.939298939;100;100
2024-07-20T15:30:00+02:00;RES1_BASE;Residentiel;0.9382;0.9382;0.915971162;100;100
2024-07-20T16:30:00+02:00;RES1_BASE;Residentiel;0.9104;0.9104;0.909428486;100;100
2024-07-20T18:00:00+02:00;RES1_BASE;Residentiel;0.9598;0.9598;0.945126709;100;100
2024-07-20T19:00:00+02:00;RES1_BASE;Residentiel;1.1131;1.1131;1.03279036;100;100
2024-07-20T20:30:00+02:00;RES1_BASE;Residentiel;1.1002;1.1002;1.042076605;100;100
2024-07-20T21:30:00+02:00;RES1_BASE;Residentiel;1.0681;1.0681;0.967377272;100;100
2024-07-21T02:30:00+02:00;RES1_BASE;Residentiel;0.5521;0.5521;0.571286455;100;100
2024-07-21T08:30:00+02:00;RES1_BASE;Residentiel;0.8373;0.8373;0.749740556;100;100
2024-07-21T09:00:00+02:00;RES1_BASE;Residentiel;0.9222;0.9222;0.808351548;100;100
2024-07-21T13:00:00+02:00;RES1_BASE;Residentiel;1.1217;1.1217;1.07429871;100;100
2024-07-21T15:30:00+02:00;RES1_BASE;Residentiel;0.9292;0.9292;0.898563203;100;100
2024-07-21T17:30:00+02:00;RES1_BASE;Residentiel;0.9406;0.9406;0.903832913;100;100
2024-07-21T18:00:00+02:00;RES1_BASE;Residentiel;0.9773;0.9773;0.921508144;100;100
2024-07-22T00:00:00+02:00;RES1_BASE;Residentiel;0.704;0.704;0.661272972;100;100
2024-07-22T01:30:00+02:00;RES1_BASE;Residentiel;0.5721;0.5721;0.559055859;100;100
2024-07-22T06:00:00+02:00;RES1_BASE;Residentiel;0.5879;0.5879;0.536670497;100;100
2024-07-22T07:30:00+02:00;RES1_BASE;Residentiel;0.8185;0.8185;0.672662352;100;100
2024-07-22T08:00:00+02:00;RES1_BASE;Residentiel;0.8674;0.8674;0.718617085;100;100
2024-07-22T13:30:00+02:00;RES1_BASE;Residentiel;1.0194;1.0194;0.887853027;100;100
2024-07-22T18:30:00+02:00;RES1_BASE;Residentiel;1.1006;1.1006;0.981367474;100;100
2024-07-22T20:30:00+02:00;RES1_BASE;Residentiel;1.1958;1.1958;1.047285941;100;100
2024-07-22T23:30:00+02:00;RES1_BASE;Residentiel;0.7774;0.7774;0.713901814;100;100
2024-07-23T02:00:00+02:00;RES1_BASE;Residentiel;0.5421;0.5421;0.529242612;100;100
2024-07-23T02:30:00+02:00;RES1_BASE;Residentiel;0.5353;0.5353;0.51148359;100;100
2024-07-23T11:00:00+02:00;RES1_BASE;Residentiel;1.0068;1.0068;0.831820727;100;100
2024-07-23T21:30:00+02:00;RES1_BASE;Residentiel;1.1376;1.1376;0.979523517;100;100
2024-07-24T04:00:00+02:00;RES1_BASE;Residentiel;0.5149;0.5149;0.493578118;100;100
2024-07-24T05:00:00+02:00;RES1_BASE;Residentiel;0.5244;0.5244;0.492902366;100;100
2024-07-24T11:30:00+02:00;RES1_BASE;Residentiel;1.093;1.093;0.920201525;100;100
2024-07-25T01:30:00+02:00;RES1_BASE;Residentiel;0.568;0.568;0.55426951;100;100
2024-07-25T04:00:00+02:00;RES1_BASE;Residentiel;0.5124;0.5124;0.49614974;100;100
2024-07-25T10:30:00+02:00;RES1_BASE;Residentiel;0.9486;0.9486;0.796007111;100;100
2024-07-25T11:00:00+02:00;RES1_BASE;Residentiel;0.9768;0.9768;0.83557285;100;100
2024-07-25T17:30:00+02:00;RES1_BASE;Residentiel;0.9187;0.9187;0.853253413;100;100
2024-07-25T19:00:00+02:00;RES1_BASE;Residentiel;1.1479;1.1479;1.064041798;100;100
2024-07-25T23:00:00+02:00;RES1_BASE;Residentiel;0.8785;0.8785;0.798241115;100;100
2024-07-26T01:30:00+02:00;RES1_BASE;Residentiel;0.5705;0.5705;0.573507961;100;100
2024-07-26T04:00:00+02:00;RES1_BASE;Residentiel;0.5216;0.5216;0.500829368;100;100
2024-07-26T05:00:00+02:00;RES1_BASE;Residentiel;0.5276;0.5276;0.504981941;100;100
2024-07-26T07:00:00+02:00;RES1_BASE;Residentiel;0.7413;0.7413;0.640776816;100;100
2024-07-26T11:00:00+02:00;RES1_BASE;Residentiel;1.0098;1.0098;0.848254868;100;100
2024-07-26T14:30:00+02:00;RES1_BASE;Residentiel;0.9566;0.9566;0.870559512;100;100
2024-07-26T20:30:00+02:00;RES1_BASE;Residentiel;1.1591;1.1591;1.03522642;100;100
2024-07-26T22:00:00+02:00;RES1_BASE;Residentiel;1.0656;1.0656;0.920953526;100;100
2024-07-26T22:30:00+02:00;RES1_BASE;Residentiel;0.9832;0.9832;0.867700227;100;100
2024-07-26T23:30:00+02:00;RES1_BASE;Residentiel;0.8133;0.8133;0.773759877;100;100
2024-07-27T03:30:00+02:00;RES1_BASE;Residentiel;0.5232;0.5232;0.51627899;100;100
2024-07-27T04:00:00+02:00;RES1_BASE;Residentiel;0.5111;0.5111;0.506408909;100;100
2024-07-27T04:30:00+02:00;RES1_BASE;Residentiel;0.5155;0.5155;0.503237306;100;100
2024-07-27T05:30:00+02:00;RES1_BASE;Residentiel;0.5258;0.5258;0.512466529;100;100
2024-07-27T10:00:00+02:00;RES1_BASE;Residentiel;0.9859;0.9859;0.881849826;100;100
2024-07-27T11:00:00+02:00;RES1_BASE;Residentiel;1.0577;1.0577;0.94355112;100;100
2024-07-27T11:30:00+02:00;RES1_BASE;Residentiel;1.1295;1.1295;1.017386418;100;100
2024-07-27T14:00:00+02:00;RES1_BASE;Residentiel;1.0283;1.0283;0.96714227;100;100
2024-07-27T14:30:00+02:00;RES1_BASE;Residentiel;0.9929;0.9929;0.937334882;100;100
2024-07-27T15:00:00+02:00;RES1_BASE;Residentiel;0.9591;0.9591;0.923311756;100;100
2024-07-27T19:30:00+02:00;RES1_BASE;Residentiel;1.1183;1.1183;1.066255316;100;100
2024-07-27T21:00:00+02:00;RES1_BASE;Residentiel;1.0828;1.0828;1.001268664;100;100
2024-07-28T03:00:00+02:00;RES1_BASE;Residentiel;0.5475;0.5475;0.525799106;100;100
2024-07-28T03:30:00+02:00;RES1_BASE;Residentiel;0.5205;0.5205;0.510698444;100;100
2024-07-28T04:00:00+02:00;RES1_BASE;Residentiel;0.5178;0.5178;0.502758622;100;100
2024-07-28T07:00:00+02:00;RES1_BASE;Residentiel;0.6102;0.6102;0.567631429;100;100
2024-07-28T10:00:00+02:00;RES1_BASE;Residentiel;1.0583;1.0583;0.920662086;100;100
2024-07-28T10:30:00+02:00;RES1_BASE;Residentiel;1.0993;1.0993;0.957564852;100;100
2024-07-28T13:00:00+02:00;RES1_BASE;Residentiel;1.1089;1.1089;1.073079479;100;100
2024-07-28T17:30:00+02:00;RES1_BASE;Residentiel;0.9389;0.9389;0.909576501;100;100
2024-07-28T18:30:00+02:00;RES1_BASE;Residentiel;1.0383;1.0383;1.000776437;100;100
2024-07-28T21:00:00+02:00;RES1_BASE;Residentiel;1.1176;1.1176;1.039750147;100;100
2024-07-29T00:30:00+02:00;RES1_BASE;Residentiel;0.6338;0.6338;0.640403767;100;100
2024-07-29T05:00:00+02:00;RES1_BASE;Residentiel;0.5187;0.5187;0.510472287;100;100
2024-07-29T10:30:00+02:00;RES1_BASE;Residentiel;0.9767;0.9767;0.840589997;100;100
2024-07-29T11:00:00+02:00;RES1_BASE;Residentiel;1.0278;1.0278;0.888614443;100;100
2024-07-29T13:30:00+02:00;RES1_BASE;Residentiel;1.02;1.02;0.941390759;100;100
2024-07-29T16:30:00+02:00;RES1_BASE;Residentiel;0.8711;0.8711;0.892216776;100;100
2024-07-29T23:00:00+02:00;RES1_BASE;Residentiel;0.8745;0.8745;0.855164659;100;100
2024-07-29T23:30:00+02:00;RES1_BASE;Residentiel;0.781;0.781;0.774097917;100;100
2024-07-30T00:00:00+02:00;RES1_BASE;Residentiel;0.702;0.702;0.7225066;100;100
2024-07-30T06:30:00+02:00;RES1_BASE;Residentiel;0.6376;0.6376;0.602160916;100;100
2024-07-30T16:00:00+02:00;RES1_BASE;Residentiel;0.8539;0.8539;0.921297202;100;100
2024-07-30T22:30:00+02:00;RES1_BASE;Residentiel;0.98;0.98;0.97357293;100;100
2024-07-31T03:00:00+02:00;RES1_BASE;Residentiel;0.5409;0.5409;0.580861028;100;100
2024-07-31T03:30:00+02:00;RES1_BASE;Residentiel;0.5202;0.5202;0.573401195;100;100
2024-07-31T12:00:00+02:00;RES1_BASE;Residentiel;1.1316;1.1316;1.035301624;100;100
2024-07-31T23:00:00+02:00;RES1_BASE;Residentiel;0.8779;0.8779;0.901805035;100;100
2024-07-01T02:00:00+02:00;RES1_BASE;Residentiel;0.5355;0.5355;0.509353265;100;100
2024-07-01T10:00:00+02:00;RES1_BASE;Residentiel;0.9727;0.9727;0.78900108;100;100
2024-07-01T13:00:00+02:00;RES1_BASE;Residentiel;1.0789;1.0789;0.883769508;100;100
2024-07-01T20:30:00+02:00;RES1_BASE;Residentiel;1.2294;1.2294;1.039314037;100;100
2024-07-01T21:30:00+02:00;RES1_BASE;Residentiel;1.194;1.194;0.946406972;100;100
2024-07-02T00:30:00+02:00;RES1_BASE;Residentiel;0.6054;0.6054;0.578373941;100;100
2024-07-02T07:30:00+02:00;RES1_BASE;Residentiel;0.8777;0.8777;0.697384365;100;100
2024-07-03T00:30:00+02:00;RES1_BASE;Residentiel;0.6142;0.6142;0.582438828;100;100
2024-07-03T04:00:00+02:00;RES1_BASE;Residentiel;0.4983;0.4983;0.460613442;100;100
2024-07-03T13:00:00+02:00;RES1_BASE;Residentiel;1.0501;1.0501;0.899404637;100;100
2024-07-03T15:00:00+02:00;RES1_BASE;Residentiel;0.8944;0.8944;0.771098249;100;100
2024-07-03T19:00:00+02:00;RES1_BASE;Residentiel;1.1842;1.1842;1.102107928;100;100
2024-07-03T22:30:00+02:00;RES1_BASE;Residentiel;0.9887;0.9887;0.827315894;100;100
2024-07-03T23:00:00+02:00;RES1_BASE;Residentiel;0.878;0.878;0.755004638;100;100
2024-07-04T00:00:00+02:00;RES1_BASE;Residentiel;0.6941;0.6941;0.626469251;100;100
2024-07-04T03:00:00+02:00;RES1_BASE;Residentiel;0.5404;0.5404;0.46707676;100;100
2024-07-04T05:30:00+02:00;RES1_BASE;Residentiel;0.5516;0.5516;0.482221965;100;100
2024-07-04T10:30:00+02:00;RES1_BASE;Residentiel;0.9289;0.9289;0.768615406;100;100
2024-07-04T14:00:00+02:00;RES1_BASE;Residentiel;0.9444;0.9444;0.797582736;100;100
2024-07-04T17:30:00+02:00;RES1_BASE;Residentiel;0.9211;0.9211;0.810305573;100;100
2024-07-04T20:30:00+02:00;RES1_BASE;Residentiel;1.2;1.2;1.029550514;100;100
2024-07-05T09:00:00+02:00;RES1_BASE;Residentiel;0.9064;0.9064;0.766925123;100;100
2024-07-05T13:00:00+02:00;RES1_BASE;Residentiel;1.0541;1.0541;0.901229544;100;100
2024-07-05T16:00:00+02:00;RES1_BASE;Residentiel;0.878;0.878;0.759774378;100;100
2024-07-05T17:30:00+02:00;RES1_BASE;Residentiel;0.9298;0.9298;0.825061254;100;100
2024-07-05T21:30:00+02:00;RES1_BASE;Residentiel;1.124;1.124;0.923949461;100;100
2024-07-05T23:30:00+02:00;RES1_BASE;Residentiel;0.8063;0.8063;0.734657583;100;100
2024-07-06T09:30:00+02:00;RES1_BASE;Residentiel;0.9996;0.9996;0.842383754;100;100
2024-07-06T10:00:00+02:00;RES1_BASE;Residentiel;1.0249;1.0249;0.865654933;100;100
2024-07-07T03:30:00+02:00;RES1_BASE;Residentiel;0.5303;0.5303;0.46200685;100;100
2024-07-07T09:30:00+02:00;RES1_BASE;Residentiel;1.0471;1.0471;0.885642536;100;100
2024-07-07T11:00:00+02:00;RES1_BASE;Residentiel;1.1907;1.1907;0.991113234;100;100
2024-07-07T12:30:00+02:00;RES1_BASE;Residentiel;1.223;1.223;1.105724244;100;100
